	0	1
0	0.8109474327877669	-0.3675938625840204
1	-0.3848381514058401	-0.5188308067190197
2	-0.09400238663502375	-0.6282812625831998
3	0.5630441518698714	0.1700462503432361
4	-0.29048988537975495	-0.5802541483323168
5	-0.05446956245275252	0.6205898831569526
6	0.4758235193206023	-0.4505090727093552
7	-0.859840311443551	0.20436358831426427
8	-0.4616806126386522	-0.18586897277355136
9	0.5994576925322853	-0.19387136579110142
10	-0.3274823917566826	-0.46096808303774855
11	0.3871831268599007	-0.476611960392582
12	-0.6203091673609733	0.029140960021873035
13	-0.3831514088443862	0.4414525159726194
14	-0.57345132299016	-0.21363425964887917
15	-0.35954354344294637	0.30196979929806717
16	-0.5285956805953894	0.11446943663804876
17	-0.4733163343533356	0.3912324072800366
18	-0.2568467413000663	-0.3935262493736117
19	-0.5465085073599886	-0.31388781996901155
20	0.032429304781261575	0.5774043703644155
21	0.19123651996581767	0.5784958607631376
22	-0.8275053511096003	-0.32227129749460987
23	-0.017978663688593483	-0.6562331786936564
24	-0.11822623429895986	0.8773482574836536
25	-0.18769241531609873	-0.6129866662823851
26	-0.39777783436966124	-0.2983313623987845
27	-0.4158837491520142	-0.42306437277863845
28	-0.6172446447948545	-0.102910574124163
29	0.5281772299110287	-0.11708362404445177
30	0.057606171670311526	-0.6291665954278479
31	-0.4812052595257054	-0.37011879653348095
32	-0.546543435712453	0.24851239657718988
33	0.37848635108277107	0.47997483200322605
34	-0.3373027880567032	0.516349395833031
35	-0.592947378665375	0.1668900825295961
36	0.28958942504909024	-0.45432408193240825
37	-0.25214689646992094	0.5606063231182781
38	0.5215640881414852	-0.3548540827697849
39	0.5422357298645073	0.27641284384160525
40	-0.5227591935310777	-0.09050937820461688
41	-0.3915348512350502	-0.04905318854731148
42	-0.1999780717637096	-0.528159107650209
43	-0.13493192212969127	-0.38564143009074303
44	0.4991842069691637	0.7321611202415552
45	-0.6215548456273989	0.6280493011180881
46	-0.2588524654397755	0.35462409751315316
47	0.6082357043054623	0.10384251323511601
48	0.6168601387339898	-0.07616369863550944
49	-0.3511710037141266	0.20792143099218716
50	0.14054675758884488	-0.6218828017623388
51	-0.21399683021328744	0.45926458678549886
52	0.1136364152062124	0.6049777182866621
53	0.04714085193125657	-0.048201019582144
54	0.6233884801655334	0.010934493870975611
55	0.2846765448040144	-0.5365615753238929
56	0.129668642754029	-0.5121416370165482
57	0.45299013979479197	0.026502064200479764
58	0.27862942960216863	-0.09807596585020148
59	0.47280596233022065	0.39808821012789103
60	0.034897008991143376	-0.24332432757142655
61	-0.12165883515085295	0.12238225588918102
62	0.4261720974953161	-0.06958648521007063
63	0.33562728738126507	0.10928192365899843
64	0.2890307586292638	0.14322624401346618
65	0.1415290089473848	0.20880521276228473
66	0.0658176754068532	0.08169944908543726
67	-0.08007590838487953	0.47512877187937397
68	-0.21333529557384864	-0.23766858799598026
69	0.4130344303088514	-0.22508792513430884
70	0.8329013645768858	0.30552446018830237
71	-0.49164368377249246	0.297940688932033
72	-0.05264508362075514	-0.5141976117578543
73	-0.34525457980968705	0.0741329073836073
74	-0.016007248263793503	0.43363316740572644
75	0.34435749620749456	-0.3639206327201455
76	-0.2909117648271465	-0.1438465878187502
77	0.14166782926443536	-0.30637469382456994
78	-0.49626802390307584	0.012032538584812744
79	0.461708186389636	0.16997351790379653
80	0.2885727697081501	0.533396138436771
81	0.010302224095221024	-0.41266223614420705
82	-0.17528164720285797	-0.033386585771554456
83	-0.14252558966734274	0.5659687769761627
84	0.18667376226516819	0.46968407974173787
85	0.2389721988036236	-0.5890030007420884
86	-0.021503023037155355	0.19968027144229422
87	0.2459184059740476	0.3053995505337618
88	0.19581068883775327	-0.40087571369107744
89	0.2703417943993095	0.00960374852435676
90	0.30224692521729635	-0.24457413886564716
91	-0.11230794396501947	0.30493950975339595
92	0.4316082985084171	0.3381365868049128
93	0.043962401899863765	-0.17055219135588764
94	0.2925144058177617	0.40745804979143885
95	0.09151899990368274	0.4107249172139099
96	-0.1017760893362025	-0.19442062179549538
97	0.47419383804869164	-0.25789594924491777
98	0.36746656748643636	0.2601578544161651
99	-0.20943588329767157	0.15841422746934028
